company_key,symbol,company_archetype,canonical_metric,metric_applicability,comparison_scope,period_type,period_start,period_end,dimensions,semantic_key,semantic_key_inputs,av_semantic_key,sec_semantic_key,av_observation_id,sec_observation_id,av_observation_id_inputs,sec_observation_id_inputs,av_endpoint,av_field,av_value,av_unit,av_raw_file,sec_taxonomy,sec_candidate_concepts,sec_selected_concept,sec_value,sec_unit,sec_form,sec_accession,sec_filed_at,sec_raw_file,normalization_rule,absolute_difference,relative_difference,comparison_status,rationale,source_status_original,manual_notes
NYSE:CAT,CAT,capital_goods_manufacturing,financial.revenue,APPLICABLE,LATEST_COMMON_QUARTER,duration,2026-01-01,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_5542a5a5daa8f419708aed47,"{""canonical_metric"":""financial.revenue"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":""2026-01-01"",""period_type"":""duration""}",sem_5542a5a5daa8f419708aed47,sem_5542a5a5daa8f419708aed47,obs_40f8bbef77189f521cbe22b2,obs_b517e58f728b6f5986410f85,"{""endpoint"":""INCOME_STATEMENT"",""field"":""totalRevenue"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_income_statement.txt"",""semantic_key"":""sem_5542a5a5daa8f419708aed47"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0000018230-26-000021"",""concept"":""Revenues"",""filed_at"":""2026-05-06"",""form"":""10-Q"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_5542a5a5daa8f419708aed47"",""source_system"":""SEC_COMPANYFACTS""}",INCOME_STATEMENT,totalRevenue,17415000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_income_statement.txt,us-gaap,RevenueFromContractWithCustomerExcludingAssessedTax:missing; Revenues:present; SalesRevenueNet:present,Revenues,17415000000,USD,10-Q,0000018230-26-000021,2026-05-06,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,,0,0,MATCH,selected Revenues by form/end/duration/unit; latest filed observation wins,MATCH,RevenueFromContractWithCustomerExcludingAssessedTax: concept absent
NYSE:CAT,CAT,capital_goods_manufacturing,financial.gross_profit,APPLICABLE,LATEST_COMMON_ANNUAL,duration,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_06478fad3ee3448259940372,"{""canonical_metric"":""financial.gross_profit"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""duration""}",sem_06478fad3ee3448259940372,sem_06478fad3ee3448259940372,obs_3a151c3f1db422362b54ceaf,obs_b0b936d44a85d883fbcc6341,"{""endpoint"":""INCOME_STATEMENT"",""field"":""grossProfit"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_income_statement.txt"",""semantic_key"":""sem_06478fad3ee3448259940372"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":"""",""concept"":"""",""filed_at"":"""",""form"":"""",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_06478fad3ee3448259940372"",""source_system"":""SEC_COMPANYFACTS""}",INCOME_STATEMENT,grossProfit,21859000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_income_statement.txt,us-gaap,GrossProfit:present,,,,,,,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,,,,MISSING_SEC,no candidate concept produced an eligible fact,MISSING_SEC,GrossProfit: no eligible annual fact
NYSE:CAT,CAT,capital_goods_manufacturing,financial.gross_profit,APPLICABLE,LATEST_COMMON_QUARTER,duration,,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_f1861b859e6c8a3c56383ce5,"{""canonical_metric"":""financial.gross_profit"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":"""",""period_type"":""duration""}",sem_f1861b859e6c8a3c56383ce5,sem_f1861b859e6c8a3c56383ce5,obs_ca81f778baf97bb7e6c268b7,obs_820862b64ef81f045d32a9a4,"{""endpoint"":""INCOME_STATEMENT"",""field"":""grossProfit"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_income_statement.txt"",""semantic_key"":""sem_f1861b859e6c8a3c56383ce5"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":"""",""concept"":"""",""filed_at"":"""",""form"":"""",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_f1861b859e6c8a3c56383ce5"",""source_system"":""SEC_COMPANYFACTS""}",INCOME_STATEMENT,grossProfit,6109000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_income_statement.txt,us-gaap,GrossProfit:present,,,,,,,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,,,,MISSING_SEC,no candidate concept produced an eligible fact,MISSING_SEC,GrossProfit: no eligible quarter fact
NYSE:CAT,CAT,capital_goods_manufacturing,financial.operating_income,APPLICABLE,LATEST_COMMON_ANNUAL,duration,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_d957a6f3b149fa1e587be266,"{""canonical_metric"":""financial.operating_income"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""duration""}",sem_d957a6f3b149fa1e587be266,sem_d957a6f3b149fa1e587be266,obs_65cfb21ccd1c42d8807d038e,obs_b93e634128a8e1bd7feeaa10,"{""endpoint"":""INCOME_STATEMENT"",""field"":""operatingIncome"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_income_statement.txt"",""semantic_key"":""sem_d957a6f3b149fa1e587be266"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0000018230-26-000008"",""concept"":""OperatingIncomeLoss"",""filed_at"":""2026-02-13"",""form"":""10-K"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_d957a6f3b149fa1e587be266"",""source_system"":""SEC_COMPANYFACTS""}",INCOME_STATEMENT,operatingIncome,11210000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_income_statement.txt,us-gaap,OperatingIncomeLoss:present,OperatingIncomeLoss,11151000000,USD,10-K,0000018230-26-000008,2026-02-13,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,,59000000,0.005263157894736842105263157895,NEAR_MATCH,selected OperatingIncomeLoss by form/end/duration/unit; latest filed observation wins,NEAR_MATCH,
NYSE:CAT,CAT,capital_goods_manufacturing,financial.operating_income,APPLICABLE,LATEST_COMMON_QUARTER,duration,2026-01-01,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_2842ed25ae4f09801ad077d7,"{""canonical_metric"":""financial.operating_income"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":""2026-01-01"",""period_type"":""duration""}",sem_2842ed25ae4f09801ad077d7,sem_2842ed25ae4f09801ad077d7,obs_427fce8777f481bdcdc3b9ad,obs_055943c26a9f971ed397a556,"{""endpoint"":""INCOME_STATEMENT"",""field"":""operatingIncome"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_income_statement.txt"",""semantic_key"":""sem_2842ed25ae4f09801ad077d7"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0000018230-26-000021"",""concept"":""OperatingIncomeLoss"",""filed_at"":""2026-05-06"",""form"":""10-Q"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_2842ed25ae4f09801ad077d7"",""source_system"":""SEC_COMPANYFACTS""}",INCOME_STATEMENT,operatingIncome,3085000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_income_statement.txt,us-gaap,OperatingIncomeLoss:present,OperatingIncomeLoss,3085000000,USD,10-Q,0000018230-26-000021,2026-05-06,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,,0,0,MATCH,selected OperatingIncomeLoss by form/end/duration/unit; latest filed observation wins,MATCH,
NYSE:CAT,CAT,capital_goods_manufacturing,financial.net_income,APPLICABLE,LATEST_COMMON_ANNUAL,duration,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_88e9628b4765ec8b8776005d,"{""canonical_metric"":""financial.net_income"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""duration""}",sem_88e9628b4765ec8b8776005d,sem_88e9628b4765ec8b8776005d,obs_b14df635ed672d2489f04dc8,obs_b3bb7c2a3acf46ad063514b2,"{""endpoint"":""INCOME_STATEMENT"",""field"":""netIncome"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_income_statement.txt"",""semantic_key"":""sem_88e9628b4765ec8b8776005d"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0000018230-26-000008"",""concept"":""ProfitLoss"",""filed_at"":""2026-02-13"",""form"":""10-K"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_88e9628b4765ec8b8776005d"",""source_system"":""SEC_COMPANYFACTS""}",INCOME_STATEMENT,netIncome,8873000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_income_statement.txt,us-gaap,NetIncomeLoss:present; ProfitLoss:present,ProfitLoss,8882000000,USD,10-K,0000018230-26-000008,2026-02-13,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,,9000000,0.001013285296104480972753884260,NEAR_MATCH,selected ProfitLoss by form/end/duration/unit; latest filed observation wins,NEAR_MATCH,NetIncomeLoss: no eligible annual fact
NYSE:CAT,CAT,capital_goods_manufacturing,financial.net_income,APPLICABLE,LATEST_COMMON_QUARTER,duration,2026-01-01,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_2ec3acbeae699138be663b4f,"{""canonical_metric"":""financial.net_income"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":""2026-01-01"",""period_type"":""duration""}",sem_2ec3acbeae699138be663b4f,sem_2ec3acbeae699138be663b4f,obs_72f45498f8f42bbd7ea3a889,obs_6e2aa594ccb5643d2086cc3e,"{""endpoint"":""INCOME_STATEMENT"",""field"":""netIncome"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_income_statement.txt"",""semantic_key"":""sem_2ec3acbeae699138be663b4f"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0000018230-26-000021"",""concept"":""ProfitLoss"",""filed_at"":""2026-05-06"",""form"":""10-Q"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_2ec3acbeae699138be663b4f"",""source_system"":""SEC_COMPANYFACTS""}",INCOME_STATEMENT,netIncome,2549000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_income_statement.txt,us-gaap,NetIncomeLoss:present; ProfitLoss:present,ProfitLoss,2548000000,USD,10-Q,0000018230-26-000021,2026-05-06,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,,1000000,0.0003923107100823852491173009023,MATCH,selected ProfitLoss by form/end/duration/unit; latest filed observation wins,MATCH,NetIncomeLoss: no eligible quarter fact
NYSE:CAT,CAT,capital_goods_manufacturing,balance.total_assets,APPLICABLE,LATEST_COMMON_ANNUAL,instant,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_1854eabc37c58d4c058277e7,"{""canonical_metric"":""balance.total_assets"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""instant""}",sem_1854eabc37c58d4c058277e7,sem_1854eabc37c58d4c058277e7,obs_55972297e4959cf9ae411aa7,obs_f789165b921080603f057230,"{""endpoint"":""BALANCE_SHEET"",""field"":""totalAssets"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_balance_sheet.txt"",""semantic_key"":""sem_1854eabc37c58d4c058277e7"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0000018230-26-000008"",""concept"":""Assets"",""filed_at"":""2026-02-13"",""form"":""10-K"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_1854eabc37c58d4c058277e7"",""source_system"":""SEC_COMPANYFACTS""}",BALANCE_SHEET,totalAssets,98585000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_balance_sheet.txt,us-gaap,Assets:present,Assets,98585000000,USD,10-K,0000018230-26-000008,2026-02-13,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,,0,0,MATCH,selected Assets by form/end/duration/unit; latest filed observation wins,MATCH,
NYSE:CAT,CAT,capital_goods_manufacturing,balance.total_assets,APPLICABLE,LATEST_COMMON_QUARTER,instant,2026-03-31,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_5eadc28578fc0fc764c0e729,"{""canonical_metric"":""balance.total_assets"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":""2026-03-31"",""period_type"":""instant""}",sem_5eadc28578fc0fc764c0e729,sem_5eadc28578fc0fc764c0e729,obs_77488b45522b909a256f67c4,obs_4e889586484208028f9ef985,"{""endpoint"":""BALANCE_SHEET"",""field"":""totalAssets"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_balance_sheet.txt"",""semantic_key"":""sem_5eadc28578fc0fc764c0e729"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0000018230-26-000021"",""concept"":""Assets"",""filed_at"":""2026-05-06"",""form"":""10-Q"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_5eadc28578fc0fc764c0e729"",""source_system"":""SEC_COMPANYFACTS""}",BALANCE_SHEET,totalAssets,95550000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_balance_sheet.txt,us-gaap,Assets:present,Assets,95550000000,USD,10-Q,0000018230-26-000021,2026-05-06,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,,0,0,MATCH,selected Assets by form/end/duration/unit; latest filed observation wins,MATCH,
NYSE:CAT,CAT,capital_goods_manufacturing,balance.cash_and_equivalents,APPLICABLE,LATEST_COMMON_ANNUAL,instant,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_6ec3eb68c9580cbb3f74c95e,"{""canonical_metric"":""balance.cash_and_equivalents"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""instant""}",sem_6ec3eb68c9580cbb3f74c95e,sem_6ec3eb68c9580cbb3f74c95e,obs_3278968dc82d947c1d6a4c4e,obs_605945fb8ef7e7fc8beafafd,"{""endpoint"":""BALANCE_SHEET"",""field"":""cashAndCashEquivalentsAtCarryingValue"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_balance_sheet.txt"",""semantic_key"":""sem_6ec3eb68c9580cbb3f74c95e"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0000018230-26-000008"",""concept"":""CashAndCashEquivalentsAtCarryingValue"",""filed_at"":""2026-02-13"",""form"":""10-K"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_6ec3eb68c9580cbb3f74c95e"",""source_system"":""SEC_COMPANYFACTS""}",BALANCE_SHEET,cashAndCashEquivalentsAtCarryingValue,9980000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_balance_sheet.txt,us-gaap,CashAndCashEquivalentsAtCarryingValue:present,CashAndCashEquivalentsAtCarryingValue,9980000000,USD,10-K,0000018230-26-000008,2026-02-13,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,,0,0,MATCH,selected CashAndCashEquivalentsAtCarryingValue by form/end/duration/unit; latest filed observation wins,MATCH,
NYSE:CAT,CAT,capital_goods_manufacturing,balance.cash_and_equivalents,APPLICABLE,LATEST_COMMON_QUARTER,instant,2026-03-31,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_f03b887343451434c7f34433,"{""canonical_metric"":""balance.cash_and_equivalents"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":""2026-03-31"",""period_type"":""instant""}",sem_f03b887343451434c7f34433,sem_f03b887343451434c7f34433,obs_a081fb9e47546e6724cd860b,obs_e237e34531f8979f8750afd3,"{""endpoint"":""BALANCE_SHEET"",""field"":""cashAndCashEquivalentsAtCarryingValue"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_balance_sheet.txt"",""semantic_key"":""sem_f03b887343451434c7f34433"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0000018230-26-000021"",""concept"":""CashAndCashEquivalentsAtCarryingValue"",""filed_at"":""2026-05-06"",""form"":""10-Q"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_f03b887343451434c7f34433"",""source_system"":""SEC_COMPANYFACTS""}",BALANCE_SHEET,cashAndCashEquivalentsAtCarryingValue,4072000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_balance_sheet.txt,us-gaap,CashAndCashEquivalentsAtCarryingValue:present,CashAndCashEquivalentsAtCarryingValue,4072000000,USD,10-Q,0000018230-26-000021,2026-05-06,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,,0,0,MATCH,selected CashAndCashEquivalentsAtCarryingValue by form/end/duration/unit; latest filed observation wins,MATCH,
NYSE:CAT,CAT,capital_goods_manufacturing,balance.total_liabilities,APPLICABLE,LATEST_COMMON_ANNUAL,instant,2025-01-01,2025-12-31,"{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""}",sem_dff5c2b390d78faacd462620,"{""canonical_metric"":""balance.total_liabilities"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_ANNUAL"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""annual"",""reporting_basis"":""reported""},""period_end"":""2025-12-31"",""period_start"":""2025-01-01"",""period_type"":""instant""}",sem_dff5c2b390d78faacd462620,sem_dff5c2b390d78faacd462620,obs_4d50275035317af22481042a,obs_bb6219430dbb6caada226284,"{""endpoint"":""BALANCE_SHEET"",""field"":""totalLiabilities"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_balance_sheet.txt"",""semantic_key"":""sem_dff5c2b390d78faacd462620"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0000018230-26-000008"",""concept"":""Liabilities"",""filed_at"":""2026-02-13"",""form"":""10-K"",""period_end"":""2025-12-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_dff5c2b390d78faacd462620"",""source_system"":""SEC_COMPANYFACTS""}",BALANCE_SHEET,totalLiabilities,77267000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_balance_sheet.txt,us-gaap,Liabilities:present,Liabilities,77267000000,USD,10-K,0000018230-26-000008,2026-02-13,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,,0,0,MATCH,selected Liabilities by form/end/duration/unit; latest filed observation wins,MATCH,
NYSE:CAT,CAT,capital_goods_manufacturing,balance.total_liabilities,APPLICABLE,LATEST_COMMON_QUARTER,instant,2026-03-31,2026-03-31,"{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""}",sem_20e4dc13ca2f616d9387dcff,"{""canonical_metric"":""balance.total_liabilities"",""company_key"":""NYSE:CAT"",""comparison_scope"":""LATEST_COMMON_QUARTER"",""dimensions"":{""entity_scope"":""consolidated"",""period_kind"":""quarter"",""reporting_basis"":""reported""},""period_end"":""2026-03-31"",""period_start"":""2026-03-31"",""period_type"":""instant""}",sem_20e4dc13ca2f616d9387dcff,sem_20e4dc13ca2f616d9387dcff,obs_f939e86e138e603c0b4061f8,obs_2c57ae4296dcd003116f91d2,"{""endpoint"":""BALANCE_SHEET"",""field"":""totalLiabilities"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_balance_sheet.txt"",""semantic_key"":""sem_20e4dc13ca2f616d9387dcff"",""source_system"":""ALPHA_VANTAGE""}","{""accession"":""0000018230-26-000021"",""concept"":""Liabilities"",""filed_at"":""2026-05-06"",""form"":""10-Q"",""period_end"":""2026-03-31"",""raw_file"":""/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json"",""semantic_key"":""sem_20e4dc13ca2f616d9387dcff"",""source_system"":""SEC_COMPANYFACTS""}",BALANCE_SHEET,totalLiabilities,76890000000,USD,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/alpha_vantage/cat_balance_sheet.txt,us-gaap,Liabilities:present,Liabilities,76890000000,USD,10-Q,0000018230-26-000021,2026-05-06,/Users/lyuhongwang/Desktop/AlphaVantage/spikes/step_0b/work/raw/sec/cat_companyfacts.json,,0,0,MATCH,selected Liabilities by form/end/duration/unit; latest filed observation wins,MATCH,
